series_id        ,area_code,item_code,base_period,begin_year,begin_period,end_year,end_period
CUUSS000SEHA     ,S000,SEHA,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEHC     ,S000,SEHC,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEHC01   ,S000,SEHC01,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEHF     ,S000,SEHF,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEHF01   ,S000,SEHF01,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEHF02   ,S000,SEHF02,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SEMC     ,S000,SEMC,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SETA     ,S000,SETA,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS000SETA01   ,S000,SETA01,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SETA02   ,S000,SETA02,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SETB     ,S000,SETB,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SETB01   ,S000,SETB01,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SETE     ,S000,SETE,DECEMBER 1986=100,2017,S02,2021,S03
CUUSS000SS45011  ,S000,SS45011,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SS4501A  ,S000,SS4501A,DECEMBER 1997=100,1998,S01,2021,S03
CUUSS000SS47014  ,S000,SS47014,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS000SS47015  ,S000,SS47015,DECEMBER 1993=100,1994,S01,2024,S03
CUUSS000SS47016  ,S000,SS47016,DECEMBER 1986=100,1987,S01,2024,S03
CUUSS100AA0      ,S100,AA0,DECEMBER 1977=100,1984,S01,2024,S03
CUUSS100SA0      ,S100,SA0,1982-84=100,1984,S01,2024,S03
CUUSS100SA0E     ,S100,SA0E,1982-84=100,1984,S01,2024,S03
CUUSS100SA0L1E   ,S100,SA0L1E,1982-84=100,1984,S01,2024,S03
CUUSS100SA0L2    ,S100,SA0L2,1982-84=100,1984,S01,2024,S03
CUUSS100SA0L5    ,S100,SA0L5,1982-84=100,1984,S01,2024,S03
CUUSS100SA0LE    ,S100,SA0LE,1982-84=100,1984,S01,2024,S03
CUUSS100SAA      ,S100,SAA,1982-84=100,1984,S01,2024,S03
CUUSS100SAC      ,S100,SAC,1982-84=100,1984,S01,2024,S03
CUUSS100SACL1    ,S100,SACL1,1982-84=100,1984,S01,2024,S03
CUUSS100SACL11   ,S100,SACL11,1982-84=100,1984,S01,2024,S03
CUUSS100SAD      ,S100,SAD,1982-84=100,1984,S01,2024,S03
CUUSS100SAE      ,S100,SAE,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS100SAEC     ,S100,SAEC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SAES     ,S100,SAES,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SAF      ,S100,SAF,1982-84=100,1984,S01,2024,S03
CUUSS100SAF1     ,S100,SAF1,1982-84=100,1984,S01,2024,S03
CUUSS100SAF11    ,S100,SAF11,1982-84=100,1984,S01,2024,S03
CUUSS100SAF111   ,S100,SAF111,1982-84=100,2017,S02,2024,S03
CUUSS100SAF112   ,S100,SAF112,1982-84=100,2017,S02,2024,S03
CUUSS100SAF113   ,S100,SAF113,1982-84=100,2017,S02,2024,S03
CUUSS100SAF114   ,S100,SAF114,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS100SAF115   ,S100,SAF115,1982-84=100,2017,S02,2024,S03
CUUSS100SAF116   ,S100,SAF116,1982-84=100,1984,S01,2024,S03
CUUSS100SAG      ,S100,SAG,1982-84=100,1984,S01,2024,S03
CUUSS100SAGC     ,S100,SAGC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SAGS     ,S100,SAGS,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SAH      ,S100,SAH,1982-84=100,1984,S01,2024,S03
CUUSS100SAH1     ,S100,SAH1,1982-84=100,1984,S01,2024,S03
CUUSS100SAH2     ,S100,SAH2,1982-84=100,1984,S01,2024,S03
CUUSS100SAH21    ,S100,SAH21,1982-84=100,1984,S01,2024,S03
CUUSS100SAH3     ,S100,SAH3,1982-84=100,1984,S01,2024,S03
CUUSS100SAH31    ,S100,SAH31,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SAM      ,S100,SAM,1982-84=100,1984,S01,2024,S03
CUUSS100SAN      ,S100,SAN,1982-84=100,1984,S01,2024,S03
CUUSS100SANL1    ,S100,SANL1,1982-84=100,1984,S01,2024,S03
CUUSS100SANL11   ,S100,SANL11,1982-84=100,1984,S01,2024,S03
CUUSS100SAR      ,S100,SAR,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS100SAS      ,S100,SAS,1982-84=100,1984,S01,2024,S03
CUUSS100SASL2RS  ,S100,SASL2RS,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS100SASL5    ,S100,SASL5,1982-84=100,1984,S01,2024,S03
CUUSS100SAT      ,S100,SAT,1982-84=100,1984,S01,2024,S03
CUUSS100SAT1     ,S100,SAT1,1982-84=100,1984,S01,2024,S03
CUUSS100SATCLTB  ,S100,SATCLTB,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS100SEEB     ,S100,SEEB,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS100SEFJ     ,S100,SEFJ,1982-84=100,2017,S02,2024,S03
CUUSS100SEFV     ,S100,SEFV,1982-84=100,1984,S01,2024,S03
CUUSS100SEHA     ,S100,SEHA,1982-84=100,1984,S01,2024,S03
CUUSS100SEHC     ,S100,SEHC,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS100SEHC01   ,S100,SEHC01,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS100SEHF     ,S100,SEHF,1982-84=100,1984,S01,2024,S03
CUUSS100SEHF01   ,S100,SEHF01,1982-84=100,1984,S01,2024,S03
CUUSS100SEHF02   ,S100,SEHF02,1982-84=100,1984,S01,2024,S03
CUUSS100SETA     ,S100,SETA,DECEMBER 1997=100,2017,S02,2024,S03
CUUSS100SETA01   ,S100,SETA01,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS100SETA02   ,S100,SETA02,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS100SETB     ,S100,SETB,1982-84=100,1984,S01,2024,S03
CUUSS100SETB01   ,S100,SETB01,1982-84=100,1984,S01,2024,S03
CUUSS100SETE     ,S100,SETE,DECEMBER 1977=100,2017,S02,2021,S03
CUUSS100SS47014  ,S100,SS47014,1982-84=100,1984,S01,2024,S03
CUUSS100SS47015  ,S100,SS47015,DECEMBER 1993=100,1994,S01,2024,S03
CUUSS100SS47016  ,S100,SS47016,1982-84=100,1984,S01,2024,S03
CUUSS11AAA0      ,S11A,AA0,1967=100,1984,S01,2024,S03
CUUSS11ASA0      ,S11A,SA0,1982-84=100,1984,S01,2024,S03
CUUSS11ASA0E     ,S11A,SA0E,1982-84=100,1984,S01,2024,S03
CUUSS11ASA0L1E   ,S11A,SA0L1E,1982-84=100,1984,S01,2024,S03
CUUSS11ASA0L2    ,S11A,SA0L2,1982-84=100,1984,S01,2024,S03
CUUSS11ASA0L5    ,S11A,SA0L5,1982-84=100,1984,S01,2024,S03
CUUSS11ASA0LE    ,S11A,SA0LE,1982-84=100,1984,S01,2024,S03
CUUSS11ASAA      ,S11A,SAA,1982-84=100,1984,S01,2024,S03
CUUSS11ASAC      ,S11A,SAC,1982-84=100,1984,S01,2024,S03
CUUSS11ASACL1    ,S11A,SACL1,1982-84=100,1984,S01,2024,S03
CUUSS11ASACL11   ,S11A,SACL11,1982-84=100,1984,S01,2024,S03
CUUSS11ASAD      ,S11A,SAD,1982-84=100,1984,S01,2024,S03
CUUSS11ASAE      ,S11A,SAE,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS11ASAEC     ,S11A,SAEC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASAES     ,S11A,SAES,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASAF      ,S11A,SAF,1982-84=100,1984,S01,2024,S03
CUUSS11ASAF1     ,S11A,SAF1,1982-84=100,1984,S01,2024,S03
CUUSS11ASAF11    ,S11A,SAF11,1982-84=100,1984,S01,2024,S03
CUUSS11ASAF111   ,S11A,SAF111,1982-84=100,2017,S02,2024,S03
CUUSS11ASAF112   ,S11A,SAF112,1982-84=100,2017,S02,2024,S03
CUUSS11ASAF113   ,S11A,SAF113,1982-84=100,2017,S02,2024,S03
CUUSS11ASAF114   ,S11A,SAF114,JANUARY 1978=100,2017,S02,2024,S03
CUUSS11ASAF115   ,S11A,SAF115,1982-84=100,2017,S02,2024,S03
CUUSS11ASAF116   ,S11A,SAF116,1982-84=100,1984,S01,2024,S03
CUUSS11ASAG      ,S11A,SAG,1982-84=100,1984,S01,2024,S03
CUUSS11ASAGC     ,S11A,SAGC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASAGS     ,S11A,SAGS,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASAH      ,S11A,SAH,1982-84=100,1984,S01,2024,S03
CUUSS11ASAH1     ,S11A,SAH1,1982-84=100,1984,S01,2024,S03
CUUSS11ASAH2     ,S11A,SAH2,1982-84=100,1984,S01,2024,S03
CUUSS11ASAH21    ,S11A,SAH21,1982-84=100,1984,S01,2024,S03
CUUSS11ASAH3     ,S11A,SAH3,1982-84=100,1984,S01,2024,S03
CUUSS11ASAH31    ,S11A,SAH31,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASAM      ,S11A,SAM,1982-84=100,1984,S01,2024,S03
CUUSS11ASAN      ,S11A,SAN,1982-84=100,1984,S01,2024,S03
CUUSS11ASANL1    ,S11A,SANL1,1982-84=100,1984,S01,2024,S03
CUUSS11ASANL11   ,S11A,SANL11,1982-84=100,1984,S01,2024,S03
CUUSS11ASAR      ,S11A,SAR,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS11ASAS      ,S11A,SAS,1982-84=100,1984,S01,2024,S03
CUUSS11ASASL2RS  ,S11A,SASL2RS,NOVEMBER 1982=100,1984,S01,2024,S03
CUUSS11ASASL5    ,S11A,SASL5,1982-84=100,1984,S01,2024,S03
CUUSS11ASAT      ,S11A,SAT,1982-84=100,1984,S01,2024,S03
CUUSS11ASAT1     ,S11A,SAT1,1982-84=100,1984,S01,2024,S03
CUUSS11ASATCLTB  ,S11A,SATCLTB,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS11ASEEB     ,S11A,SEEB,JANUARY 1978=100,2017,S02,2024,S03
CUUSS11ASEFJ     ,S11A,SEFJ,1982-84=100,2017,S02,2024,S03
CUUSS11ASEFV     ,S11A,SEFV,1982-84=100,1984,S01,2024,S03
CUUSS11ASEHA     ,S11A,SEHA,1982-84=100,1984,S01,2024,S03
CUUSS11ASEHC     ,S11A,SEHC,NOVEMBER 1982=100,1984,S01,2024,S03
CUUSS11ASEHC01   ,S11A,SEHC01,NOVEMBER 1982=100,1984,S01,2024,S03
CUUSS11ASEHF     ,S11A,SEHF,1982-84=100,1984,S01,2024,S03
CUUSS11ASEHF01   ,S11A,SEHF01,1982-84=100,1984,S01,2024,S03
CUUSS11ASEHF02   ,S11A,SEHF02,1982-84=100,1984,S01,2024,S03
CUUSS11ASETA     ,S11A,SETA,DECEMBER 1997=100,2017,S02,2024,S03
CUUSS11ASETA01   ,S11A,SETA01,JANUARY 1978=100,2017,S02,2024,S03
CUUSS11ASETA02   ,S11A,SETA02,JANUARY 1978=100,2017,S02,2024,S03
CUUSS11ASETB     ,S11A,SETB,1982-84=100,1984,S01,2024,S03
CUUSS11ASETB01   ,S11A,SETB01,1982-84=100,1984,S01,2024,S03
CUUSS11ASS47014  ,S11A,SS47014,1982-84=100,1984,S01,2024,S03
CUUSS11ASS47015  ,S11A,SS47015,DECEMBER 1993=100,1994,S01,2024,S03
CUUSS11ASS47016  ,S11A,SS47016,1982-84=100,1984,S01,2024,S03
CUUSS12AAA0      ,S12A,AA0,1967=100,1984,S01,2024,S03
CUUSS12ASA0      ,S12A,SA0,1982-84=100,1984,S01,2024,S03
CUUSS12ASA0E     ,S12A,SA0E,1982-84=100,1984,S01,2024,S03
CUUSS12ASA0L1E   ,S12A,SA0L1E,1982-84=100,1984,S01,2024,S03
CUUSS12ASA0L2    ,S12A,SA0L2,1982-84=100,1984,S01,2024,S03
CUUSS12ASA0L5    ,S12A,SA0L5,1982-84=100,1984,S01,2024,S03
CUUSS12ASA0LE    ,S12A,SA0LE,1982-84=100,1984,S01,2024,S03
CUUSS12ASAA      ,S12A,SAA,1982-84=100,1984,S01,2024,S03
CUUSS12ASAC      ,S12A,SAC,1982-84=100,1984,S01,2024,S03
CUUSS12ASACL1    ,S12A,SACL1,1982-84=100,1984,S01,2024,S03
CUUSS12ASACL11   ,S12A,SACL11,1982-84=100,1984,S01,2024,S03
CUUSS12ASAD      ,S12A,SAD,1982-84=100,1984,S01,2024,S03
CUUSS12ASAE      ,S12A,SAE,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS12ASAEC     ,S12A,SAEC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASAES     ,S12A,SAES,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASAF      ,S12A,SAF,1982-84=100,1984,S01,2024,S03
CUUSS12ASAF1     ,S12A,SAF1,1982-84=100,1984,S01,2024,S03
CUUSS12ASAF11    ,S12A,SAF11,1982-84=100,1984,S01,2024,S03
CUUSS12ASAF111   ,S12A,SAF111,1982-84=100,2017,S02,2024,S03
CUUSS12ASAF112   ,S12A,SAF112,1982-84=100,2017,S02,2024,S03
CUUSS12ASAF113   ,S12A,SAF113,1982-84=100,2017,S02,2024,S03
CUUSS12ASAF114   ,S12A,SAF114,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS12ASAF115   ,S12A,SAF115,1982-84=100,2017,S02,2024,S03
CUUSS12ASAF116   ,S12A,SAF116,1982-84=100,1984,S01,2024,S03
CUUSS12ASAG      ,S12A,SAG,1982-84=100,1984,S01,2024,S03
CUUSS12ASAGC     ,S12A,SAGC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASAGS     ,S12A,SAGS,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASAH      ,S12A,SAH,1982-84=100,1984,S01,2024,S03
CUUSS12ASAH1     ,S12A,SAH1,1982-84=100,1984,S01,2024,S03
CUUSS12ASAH2     ,S12A,SAH2,1982-84=100,1984,S01,2024,S03
CUUSS12ASAH21    ,S12A,SAH21,1982-84=100,1984,S01,2024,S03
CUUSS12ASAH3     ,S12A,SAH3,1982-84=100,1984,S01,2024,S03
CUUSS12ASAH31    ,S12A,SAH31,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASAM      ,S12A,SAM,1982-84=100,1984,S01,2024,S03
CUUSS12ASAN      ,S12A,SAN,1982-84=100,1984,S01,2024,S03
CUUSS12ASANL1    ,S12A,SANL1,1982-84=100,1984,S01,2024,S03
CUUSS12ASANL11   ,S12A,SANL11,1982-84=100,1984,S01,2024,S03
CUUSS12ASAR      ,S12A,SAR,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS12ASAS      ,S12A,SAS,1982-84=100,1984,S01,2024,S03
CUUSS12ASASL2RS  ,S12A,SASL2RS,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS12ASASL5    ,S12A,SASL5,1982-84=100,1984,S01,2024,S03
CUUSS12ASAT      ,S12A,SAT,1982-84=100,1984,S01,2024,S03
CUUSS12ASAT1     ,S12A,SAT1,1982-84=100,1984,S01,2024,S03
CUUSS12ASATCLTB  ,S12A,SATCLTB,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12ASEEB     ,S12A,SEEB,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS12ASEFJ     ,S12A,SEFJ,1982-84=100,2017,S02,2024,S03
CUUSS12ASEFV     ,S12A,SEFV,1982-84=100,1984,S01,2024,S03
CUUSS12ASEHA     ,S12A,SEHA,1982-84=100,1984,S01,2024,S03
CUUSS12ASEHC     ,S12A,SEHC,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS12ASEHC01   ,S12A,SEHC01,DECEMBER 1982=100,1984,S01,2024,S03
CUUSS12ASEHF     ,S12A,SEHF,1982-84=100,1984,S01,2024,S03
CUUSS12ASEHF01   ,S12A,SEHF01,1982-84=100,1984,S01,2024,S03
CUUSS12ASEHF02   ,S12A,SEHF02,1982-84=100,1984,S01,2024,S03
CUUSS12ASETA     ,S12A,SETA,DECEMBER 1997=100,2017,S02,2024,S03
CUUSS12ASETA01   ,S12A,SETA01,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS12ASETA02   ,S12A,SETA02,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS12ASETB     ,S12A,SETB,1982-84=100,1984,S01,2024,S03
CUUSS12ASETB01   ,S12A,SETB01,1982-84=100,1984,S01,2024,S03
CUUSS12ASETE     ,S12A,SETE,DECEMBER 1977=100,2017,S02,2021,S03
CUUSS12ASS47014  ,S12A,SS47014,1982-84=100,1984,S01,2024,S03
CUUSS12ASS47015  ,S12A,SS47015,DECEMBER 1993=100,1994,S01,2024,S03
CUUSS12ASS47016  ,S12A,SS47016,1982-84=100,1984,S01,2024,S03
CUUSS12BAA0      ,S12B,AA0,1967=100,1984,S01,2024,S03
CUUSS12BSA0      ,S12B,SA0,1982-84=100,1984,S01,2024,S03
CUUSS12BSA0E     ,S12B,SA0E,1982-84=100,1984,S01,2024,S03
CUUSS12BSA0L1E   ,S12B,SA0L1E,1982-84=100,1984,S01,2024,S03
CUUSS12BSA0L2    ,S12B,SA0L2,1982-84=100,1984,S01,2024,S03
CUUSS12BSA0L5    ,S12B,SA0L5,1982-84=100,1984,S01,2024,S03
CUUSS12BSA0LE    ,S12B,SA0LE,1982-84=100,1984,S01,2024,S03
CUUSS12BSAA      ,S12B,SAA,1982-84=100,1984,S01,2024,S03
CUUSS12BSAC      ,S12B,SAC,1982-84=100,1984,S01,2024,S03
CUUSS12BSACL1    ,S12B,SACL1,1982-84=100,1984,S01,2024,S03
CUUSS12BSACL11   ,S12B,SACL11,1982-84=100,1984,S01,2024,S03
CUUSS12BSAD      ,S12B,SAD,1982-84=100,1984,S01,2024,S03
CUUSS12BSAE      ,S12B,SAE,DECEMBER 1997=100,1998,S01,2024,S03
CUUSS12BSAEC     ,S12B,SAEC,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12BSAES     ,S12B,SAES,DECEMBER 2009=100,2010,S01,2024,S03
CUUSS12BSAF      ,S12B,SAF,1982-84=100,1984,S01,2024,S03
CUUSS12BSAF1     ,S12B,SAF1,1982-84=100,1984,S01,2024,S03
CUUSS12BSAF11    ,S12B,SAF11,1982-84=100,1984,S01,2024,S03
CUUSS12BSAF111   ,S12B,SAF111,1982-84=100,2017,S02,2024,S03
CUUSS12BSAF112   ,S12B,SAF112,1982-84=100,2017,S02,2024,S03
CUUSS12BSAF113   ,S12B,SAF113,1982-84=100,2017,S02,2024,S03
CUUSS12BSAF114   ,S12B,SAF114,DECEMBER 1977=100,2017,S02,2024,S03
CUUSS12BSAF115   ,S12B,SAF115,1982-84=100,2017,S02,2024,S03
CUUSS12BSAF116   ,S12B,SAF116,1982-84=100,1984,S01,2024,S03
CUUSS12BSAG      ,S12B,SAG,1982-84=100,1984,S01,2024,S03
